x,y,0,v,w,t
5.0,5.0,1.5707963267948966,0.14619810513615417,-1.087292854185499e-20,0.0
5.0,5.470375013634288,1.5707963267948966,0.14619810513615417,-1.087386235659595e-20,3.217381054263514
4.975071467208284,5.646059779040954,1.7117489207013175,0.05515186035560705,0.04380972956859975,6.434762108527028
4.912509481354828,5.9058170916038515,1.8071428107241758,0.08304427389813078,0.02964954676302548,9.652143162790543
4.824690138815564,6.169836654023706,1.8919086850929818,0.08648087239310179,0.026346234076463696,12.869524217054057
4.717070103709704,6.433530859297724,1.9582868033505523,0.08852229253953323,0.02063110248306129,16.08690527131757
4.596727029741766,6.69114062047437,2.007822458680683,0.08837404614038123,0.01539626624719777,19.30428632558108
4.469489517385504,6.941401644387512,2.0411565974139783,0.08726008219387289,0.010360643694697575,22.521667379844594
4.340338308528488,7.184207809161969,2.0596454501856893,0.08547882185071742,0.005746553628520517,25.739048434108106
4.212969941791832,7.420455888518866,2.065255564401031,0.08342032164653368,0.0017436897031229298,28.95642948837162
4.090007722978337,7.651326019822477,2.0601852001080943,0.08130014778960688,-0.0015759290576470282,32.17381054263513
3.973431919907868,7.877714144181251,2.0463226383327004,0.07914509937818831,-0.004308647791974713,35.39119159689864
3.8643374848534977,8.100676687099934,2.0258432381199714,0.0771501578415694,-0.006365239263652295,38.608572651162156
3.7632368766892927,8.321267909292704,2.0005447370070955,0.07542027533910867,-0.007863072693659162,41.82595370542567
3.6703277754888335,8.540396244424214,1.9718145819530715,0.07397668778464085,-0.008929671235538708,45.04333475968918
3.5856486430898564,8.758736973505652,1.9407676900890631,0.07278786987595073,-0.009649740375908024,48.26071581395269
3.509140351509552,8.976739404401686,1.9083186028156318,0.07180935108252315,-0.010085559256473958,51.478096868216205
3.4406681044222984,9.194668162994498,1.8752251528464845,0.07099950679181274,-0.010285834786430945,54.69547792247972
3.380030636505672,9.4126470547044,1.842116973176114,0.070322981418067,-0.01029041295139627,57.91285897674323
3.326966159641168,9.63069700194557,1.8095151954575044,0.06975050206071176,-0.010133017248736416,61.13024003100674
3.2811577698167516,9.84876853631356,1.7778472303608548,0.0692584682473841,-0.009842777265902186,64.34762108527026
3.242239547994454,10.066769531734746,1.7474583843393703,0.06882854313844748,-0.009445211962448392,67.56500213953377
3.20980389589741,10.284588370212063,1.7186212073746145,0.06844716501536988,-0.008962934908360417,70.78238319379729
3.1834101873126,10.50211228468548,1.691543106597155,0.0681048739054552,-0.008416193270479053,73.9997642480608
3.1625943934119447,10.719240625255798,1.6663728508394997,0.06779546638719021,-0.007823212523832423,77.21714530232431
3.1468790897802768,10.935893128200584,1.6432064191794218,0.0675150755567726,-0.0072004003471639565,80.43452635658782
3.1357832093214704,11.152013712154133,1.6220924429857724,0.06726130057632339,-0.006562472967157607,83.65190741085134
3.128831006431988,11.367570705570005,1.6030374232270417,0.06703249407191479,-0.005922525009426503,86.86928846511485
3.1255598760494063,11.582554605380366,1.5860108520649827,0.06682726758566902,-0.00529205924784577,90.08666951937836
3.125526861228363,11.796974447589754,1.5709502995823135,0.06664421811862867,-0.004680997441292142,93.30405057364187
3.1283138371827577,12.010853683565536,1.5577664587107236,0.06648183401022598,-0.00409769332548262,96.52143162790539
3.1335314584717224,12.224226186755223,1.5463480890085293,0.06633851682159914,-0.003548964051697646,99.7388126821689
3.1408220034591947,12.43713274398642,1.5365667685008741,0.0662126561603895,-0.003040149843206585,102.95619373643241
3.1498612636191408,12.649618176411312,1.528281349762853,0.06610271203673583,-0.002575205920057826,106.17357479069592
3.160359622101174,12.86172912364946,1.5213420269869407,0.06600728700186763,-0.002156823409747071,109.39095584495944
3.172062447922743,13.073512435563064,1.5155939788716206,0.06592517395942073,-0.00178656118699496,112.60833689922295
3.1847499098501855,13.285014019002562,1.5108805764782094,0.06585535968979413,-0.001464981086764715,115.82571795348646
3.1982363067979573,13.496277997050104,1.5070461212506527,0.06579699464079518,-0.0011917939351558991,119.04309900774997
3.2123690082872938,13.707346089113079,1.503938104667403,0.06574934961315568,-0.0009660082317980809,122.26048006201349
3.2270270911077072,13.91825715706571,1.5014090198705148,0.06571177332326811,-0.0007860694006190695,125.477861116277
3.2421197544983134,14.12904688084767,1.4993177432571707,0.06568365732690029,-0.0006499934505963685,128.69524217054052
3.2575845664248386,14.339747558338583,1.4975306343797068,0.06566441697690018,-0.0005554545287993248,131.91262322480404
3.2733856487985147,14.550387983921873,1.4959220782927634,0.06565347579862943,-0.0004999582144029474,135.13000427906755
3.289511784205255,14.760993453351158,1.4943750927766077,0.06565027751311983,-0.0004808213544073883,138.34738533333106
3.3059745020012525,14.971585878748806,1.4927816250462087,0.06565430539441881,-0.0004952685751311735,141.56476638759457
3.322806180149272,15.182184018678283,1.4910426489510682,0.06566511286048458,-0.0005404942920379471,144.7821474418581
3.3400581868197476,15.392803835422756,1.4890681293340147,0.06568236511627486,-0.000613703998299128,147.9995284961216
3.357799086016145,15.603458990657236,1.4867768610433918,0.06570588961919456,-0.0007121532239977003,151.2169095503851
3.3761129293158025,15.814161491024633,1.484096205004381,0.0657357337247062,-0.0008331795313640514,154.43429060464862
3.3950976563885322,16.02492249291273,1.4809617327280258,0.0657722274405089,-0.0009742309734191037,157.65167165891214
3.414863628515095,16.235753271610815,1.477316787440757,0.0658160489709614,-0.0011328920093064236,160.86905271317565
3.4355323217811455,16.44666635386896,1.4731119662614953,0.06586829046255022,-0.00130690804363673,164.08643376743916
3.4572352087294123,16.65767680500794,1.4683045288548817,0.06593052116657967,-0.0014942082785758934,167.30381482170267
3.480112860662352,16.868803653065537,1.4628577303501158,0.0660048453848752,-0.0016929292529860058,170.52119587596619
3.5043142992168987,17.080071422052686,1.4567401057315628,0.06609395214708547,-0.0019014299255745572,173.7385769302297
3.529996608772404,17.291511726369134,1.4499247862145797,0.06620115036398444,-0.0021182817335085842,176.9559579844932
