5, 5, 0
6.0, 6.0, 1.5707963267948966
6.0, 10.0, 1.5707963267948966
6.0, 14.0, 1.5707963267948966
6.0, 16.0, 1.5707963267948966
7.0, 17.0, 0.0
11.0, 17.0, 0.0
15.0, 17.0, 0.0
19.0, 17.0, 0.0
23.0, 17.0, 0.0
25.0, 17.0, 0.0
26.0, 16.0, 4.71238898038469
26.0, 12.0, 4.71238898038469
26.0, 8.0, 4.71238898038469
26.0, 6.0, 4.71238898038469
26.0, 5.0, 4.71238898038469
